Appliances,lights,T_out,RH_out,Press_mm_hg,Windspeed,Visibility,Tdewpoint,rv1,rv2
106.6,30,21.61,81.22,745.1,6.52,51.24,19.3,34.0173,2.9003
147.7,18,25.12,24.8,730.96,5.68,3.38,19.7,23.3377,35.7012
62.0,26,19.48,20.46,729.75,0.55,61.83,13.19,0.2663,34.5662
135.2,57,23.42,73.7,733.56,3.56,26.28,20.22,31.2341,8.3327
79.7,48,19.31,34.97,740.63,4.83,31.53,15.85,39.6901,26.265
89.6,44,21.79,65.65,739.54,9.33,36.8,15.59,15.748,17.3095
149.0,21,24.33,68.1,729.01,6.37,8.95,20.45,10.8894,26.1352
96.4,56,18.92,30.16,732.2,8.67,40.51,13.62,4.9239,28.931
152.7,17,25.06,50.61,738.23,0.47,24.59,22.43,18.375,26.9158
120.1,28,21.65,59.78,740.19,3.54,62.83,19.04,10.0942,20.7948
107.9,36,20.38,87.89,744.31,12.05,60.37,15.32,17.1319,37.2923
97.8,61,20.64,72.95,731.46,10.78,63.51,10.92,13.1544,33.4301
94.4,21,20.79,64.05,733.57,5.64,20.55,16.66,25.0757,18.4542
109.8,5,20.8,73.86,739.9,10.76,26.65,14.43,45.0602,28.5161
69.8,32,18.49,71.57,740.21,9.35,28.17,14.98,48.8421,46.7949
82.3,20,18.25,57.78,735.51,5.84,43.26,10.97,5.1858,6.816
75.6,60,20.36,52.3,743.61,11.23,65.78,13.34,3.097,1.8842
124.0,2,15.67,74.62,736.32,6.39,39.12,12.84,13.2692,8.2356
88.8,29,18.29,46.85,734.18,5.5,65.09,9.25,12.421,2.387
118.1,13,19.18,77.84,736.38,11.13,30.0,10.5,3.2755,37.3418
77.5,32,18.56,76.57,739.08,1.34,27.65,13.8,2.4265,45.7654
304.4,16,12.37,46.66,739.92,13.62,13.99,5.09,39.6849,0.4766
272.1,11,14.55,48.81,745.52,10.56,24.24,11.81,5.189,14.469
239.7,19,16.56,79.03,737.83,12.53,34.76,10.99,41.7152,47.5016
290.7,66,11.36,32.49,737.88,11.74,6.51,1.8,8.4564,36.8966
233.6,6,14.47,45.79,732.47,2.34,9.69,10.9,29.2621,5.9211
288.1,20,12.96,49.16,745.52,4.8,8.28,6.75,13.796,34.3011
259.9,52,15.85,33.5,736.19,3.48,18.9,11.57,12.2638,39.2159
245.6,11,13.96,90.08,734.2,5.25,64.06,6.4,43.9775,19.1199
263.0,69,13.09,83.25,733.9,6.89,50.61,10.15,23.8666,27.2963
280.7,4,12.18,78.55,737.52,9.5,12.21,8.8,45.4043,25.1244
264.2,31,11.4,28.38,738.44,13.84,49.53,4.97,28.0295,47.7974
259.4,9,15.33,55.02,737.73,4.54,20.96,8.17,23.9367,33.1777
275.3,20,11.15,60.94,735.6,3.54,35.11,5.89,3.244,20.3699
288.0,19,12.11,74.8,736.58,7.36,62.97,4.6,33.4312,15.0397
287.4,21,9.17,56.71,737.65,13.72,39.71,6.26,15.4105,8.1637
314.1,29,10.27,92.94,734.89,7.0,48.79,1.35,0.3081,22.8051
313.3,0,10.78,86.56,744.84,0.26,16.11,6.41,4.7974,8.1174
281.2,38,9.6,28.48,742.94,6.3,42.25,0.61,41.2497,48.6137
343.6,21,2.26,32.08,738.17,0.44,43.69,-5.79,46.2772,2.7462
272.5,4,10.56,33.26,734.9,4.09,37.69,6.99,18.9251,27.8157
306.3,15,7.99,34.5,742.09,9.7,30.49,2.09,5.6402,21.7071
322.6,15,5.15,65.02,745.6,5.83,46.13,-1.74,22.2183,21.3369
336.1,61,4.76,64.36,730.89,13.25,56.67,0.55,12.9465,46.1548
307.9,33,6.81,22.61,736.19,1.43,44.38,-2.67,36.3763,26.7783
335.5,59,8.21,41.87,740.67,2.62,13.52,-0.55,9.6357,5.1474
320.8,40,5.68,22.5,739.93,1.36,18.58,-1.69,41.9327,24.7624
342.1,36,6.14,89.51,729.7,2.46,57.89,2.46,43.9966,3.9032
325.1,22,6.6,24.29,740.0,10.07,55.77,1.27,34.5939,17.4951
346.3,65,5.01,28.56,731.53,9.39,42.71,-3.06,39.6294,45.7158
314.4,31,5.55,34.35,736.13,0.34,36.6,-2.36,33.7152,1.0125
181.2,52,5.39,73.17,741.03,7.83,40.93,2.53,8.5634,19.8147
147.2,48,7.18,87.75,741.27,2.73,17.82,1.79,20.292,32.0811
220.9,56,1.68,71.33,737.42,3.69,15.61,-5.92,10.5949,10.0194
183.8,67,4.42,57.7,731.38,13.28,44.16,-4.28,0.8576,31.6621
199.7,28,4.2,49.83,737.72,3.12,63.54,2.15,17.0482,4.6521
187.3,32,6.74,81.64,744.05,9.78,65.17,0.49,22.9984,43.2134
176.1,1,4.63,58.48,729.55,12.98,32.25,-4.89,38.0012,3.6752
180.6,1,6.16,80.56,732.3,0.5,36.13,0.51,29.6342,21.4153
167.2,0,5.98,74.34,744.62,10.9,59.31,-2.14,42.0147,46.7296
149.9,3,5.55,76.97,729.55,3.09,28.02,1.72,46.8533,10.5346
141.4,3,6.11,66.52,738.69,10.43,31.28,0.22,35.2881,20.6934
182.7,3,6.62,57.78,732.62,7.33,5.44,1.81,37.661,48.1049
140.8,4,6.95,42.06,741.2,7.19,1.31,3.59,2.6589,12.8052
175.7,2,7.88,84.79,734.92,11.73,58.88,-0.97,44.1518,45.3024
162.0,4,5.76,92.19,738.65,4.68,34.69,0.96,8.3032,11.1278
163.4,3,7.82,48.1,739.39,12.65,10.41,-1.81,23.1925,22.1114
186.2,4,3.47,48.67,731.68,9.66,64.26,-0.41,44.5395,46.6187
192.0,3,7.54,78.03,736.85,1.76,6.33,1.67,23.4596,8.8309
152.0,0,8.23,83.75,737.66,8.63,46.73,5.9,16.0963,10.2471
166.5,2,7.56,72.57,733.41,8.11,8.17,4.21,4.3326,2.6206
165.8,4,8.09,37.89,745.84,8.73,34.57,0.02,26.3392,18.6057
147.4,4,7.67,32.38,730.89,10.38,59.0,2.9,3.9253,30.561
143.1,4,7.4,39.08,732.09,8.66,61.32,2.31,9.1062,6.1846
157.0,2,6.98,22.29,744.28,8.33,33.02,2.7,1.5085,9.3029
161.6,4,5.28,65.05,731.44,6.96,39.63,-2.09,3.3358,12.757
172.8,4,5.35,35.17,730.97,7.02,3.82,-2.86,15.7168,20.1164
133.9,4,9.49,38.02,740.19,6.83,14.11,3.99,18.7818,34.0688
139.7,3,9.67,52.72,739.6,4.39,34.59,3.86,11.3192,36.6297
168.0,4,6.72,67.67,736.54,12.43,2.25,-2.87,11.5179,2.0499
114.7,2,8.38,47.41,739.54,8.69,12.82,4.17,23.365,17.9326
143.1,4,10.17,46.14,737.32,2.32,65.8,3.82,46.3829,31.093
93.5,2,10.83,20.28,735.54,2.6,58.91,5.7,40.0532,4.2937
143.0,2,6.37,62.01,743.23,13.0,31.66,-1.95,30.8124,36.0211
101.1,0,13.41,75.87,743.81,4.27,51.03,5.43,47.0368,8.7108
144.4,1,10.92,31.07,742.2,0.09,32.66,1.39,14.7685,32.1967
105.1,2,13.84,60.54,743.1,7.11,17.85,11.78,3.9433,15.5323
98.6,0,11.0,92.0,740.58,12.36,42.33,1.5,6.8063,13.1002
100.6,0,12.52,76.69,740.12,13.98,17.7,7.45,34.4454,20.391
107.0,1,11.29,22.44,730.07,2.79,22.39,5.46,25.2653,28.4519
124.4,2,11.97,49.65,739.36,11.59,27.77,2.14,17.8696,11.9243
80.8,4,15.45,57.56,744.51,5.43,29.03,7.04,28.8624,0.0667
132.2,0,13.02,35.65,739.72,7.81,1.4,8.32,2.4768,12.8892
277.6,3,13.37,69.59,739.18,0.1,10.58,10.32,21.3629,46.6786
266.6,1,14.06,50.73,745.39,10.14,33.13,9.91,21.1085,10.5952
261.7,0,20.34,85.87,745.67,9.13,36.89,14.03,25.543,22.4337
267.2,0,14.22,49.12,740.77,2.28,65.6,10.88,19.9055,39.7045
282.2,2,13.7,94.37,738.24,2.9,37.93,10.82,33.277,17.0868
256.6,1,14.66,40.51,730.43,9.75,5.22,6.41,42.3245,42.4797
231.2,36,17.13,73.46,739.05,0.67,35.09,9.0,41.1925,31.4249
245.0,61,18.3,75.3,740.0,7.43,12.97,13.07,27.5446,4.4654
243.0,32,21.68,45.12,742.51,11.73,43.62,12.14,29.8721,9.5898
243.3,41,17.36,62.65,740.72,7.16,38.83,10.74,17.7939,27.1211
249.9,25,16.59,91.67,742.25,5.67,39.34,11.23,36.9363,31.6348
212.8,28,18.55,46.31,733.76,12.57,31.88,12.73,24.7768,10.4883
242.8,22,19.89,51.93,733.98,1.51,48.31,12.77,8.0552,48.5219
233.7,30,17.02,46.13,729.45,4.39,20.15,11.69,7.2677,37.7273
241.2,18,18.51,89.55,729.18,10.5,22.15,13.59,13.2972,14.6988
294.1,4,23.8,73.21,743.67,12.95,14.83,18.55,11.1504,1.679
236.5,69,17.05,50.35,732.66,2.96,45.26,13.01,41.8756,1.1819
241.3,44,19.32,61.54,738.24,9.01,12.97,13.45,20.1084,6.3048
249.0,13,22.14,84.76,743.19,6.77,12.77,17.76,33.6698,6.9663
228.7,15,19.69,85.36,740.76,9.42,59.22,12.11,41.0816,18.3191
232.1,59,17.68,53.48,745.99,5.4,49.59,14.71,19.6662,34.9234
281.4,3,23.3,27.21,735.69,3.9,7.83,14.65,9.3876,43.5258
240.7,16,21.05,26.39,732.71,7.38,17.11,15.12,41.6092,11.0219
265.7,14,24.27,75.57,737.22,8.37,17.12,18.0,49.848,12.6894
147.6,21,24.71,68.34,730.99,9.27,65.95,16.34,39.3914,7.0557
164.6,69,25.28,72.62,731.99,6.25,19.68,17.39,38.8614,16.2751
152.8,41,23.57,45.12,733.2,8.01,5.53,15.17,5.2943,36.168
170.8,55,27.19,63.97,738.3,2.34,9.27,22.59,35.1488,17.1808
137.8,69,21.57,50.19,736.2,0.65,55.33,16.64,45.5784,44.1803
154.2,39,20.66,85.37,741.27,13.48,33.33,10.69,48.8082,23.8901
218.8,21,29.55,91.45,738.33,13.46,16.9,22.07,36.5645,46.6265
196.7,17,27.79,34.53,729.72,0.31,29.09,25.7,30.4943,47.3269
174.0,56,27.14,36.5,741.2,11.95,62.15,22.75,32.1171,28.3504
171.0,19,26.85,46.43,734.05,9.49,40.86,21.2,11.7718,15.6174
129.9,63,21.85,66.65,741.94,12.52,3.56,18.25,8.4019,11.9345
173.0,22,24.56,86.4,731.32,4.27,61.72,14.65,11.3156,22.6873
177.6,9,26.13,54.03,745.16,13.1,25.99,22.27,33.1252,37.5098
163.6,17,26.24,27.41,733.13,11.43,11.1,21.67,1.5538,42.0017
177.9,33,24.41,49.68,736.74,2.81,22.12,19.18,43.0503,21.4543
157.7,58,23.05,81.97,729.62,4.08,13.71,13.69,10.7096,15.897
181.2,51,26.62,55.22,733.33,8.43,29.61,23.67,6.0016,5.4211
214.3,68,27.91,68.53,740.82,11.97,1.39,18.29,9.3589,24.9084
195.4,68,26.79,26.01,729.14,4.59,57.11,24.39,21.6144,17.5595
148.8,10,23.5,48.0,729.77,11.67,1.76,17.85,4.8424,19.7381
113.9,25,22.21,25.41,742.64,13.99,45.16,16.89,36.8936,14.0904
179.7,20,24.69,56.87,735.85,8.96,14.82,19.6,26.1498,45.9236
194.3,0,26.49,84.12,732.72,7.89,14.08,21.02,30.5321,31.4633
170.7,67,26.52,35.55,737.24,5.3,65.09,21.29,48.8818,20.1077
133.0,7,23.67,90.29,737.68,4.29,59.21,17.51,48.6354,31.5822
130.0,11,20.7,89.19,738.76,1.45,2.3,12.22,23.0579,7.1774
137.9,19,25.99,79.08,745.6,10.24,37.65,17.74,26.1023,43.1734
131.9,36,22.02,28.64,737.86,7.72,9.44,19.96,14.2849,9.7228
169.0,44,25.3,50.63,734.31,12.97,60.51,19.87,18.8781,39.3352
152.1,26,25.29,67.43,745.75,8.28,29.1,15.6,14.2623,15.3985
156.1,9,23.6,44.58,739.03,8.45,41.76,17.4,8.3417,20.6027
95.8,20,19.97,41.34,744.11,9.08,34.14,16.13,8.0167,24.2522
138.0,21,18.88,45.91,741.06,12.52,44.77,10.47,26.1197,0.2213
108.0,35,18.18,68.74,729.07,11.69,53.09,12.13,48.7992,17.0196
163.8,32,23.1,60.61,729.74,5.01,64.17,14.58,49.4547,37.0323
127.8,50,21.31,48.22,739.56,12.2,48.71,18.66,9.3891,29.5088
113.0,42,16.43,94.3,740.92,5.16,44.75,9.28,17.0866,45.801
112.3,31,20.8,69.6,735.96,7.46,57.76,14.53,23.9609,34.3777
122.4,37,19.78,33.4,739.16,3.9,5.96,14.24,43.4844,41.9005
170.6,67,22.86,20.63,729.25,1.7,39.87,14.45,25.1288,9.7528
172.7,15,21.86,69.15,731.18,8.92,29.03,17.85,43.7512,28.8174
106.9,21,15.27,36.0,732.74,9.41,6.66,8.02,14.638,42.3238
127.8,60,18.37,79.93,732.44,4.13,6.85,15.54,40.708,6.1942
107.9,39,18.93,89.72,745.9,2.55,4.01,13.45,17.2268,47.0467
135.0,1,21.73,69.8,740.13,3.0,15.69,13.76,36.0064,33.4956
90.4,42,17.62,92.97,732.9,2.99,55.78,9.65,28.1293,43.7955
97.6,48,16.75,47.27,736.04,12.7,1.99,9.85,32.7926,40.3075
124.8,59,17.39,81.44,734.37,5.79,35.02,15.26,12.9228,18.3442
277.0,67,14.61,60.16,741.95,3.76,1.72,10.42,7.2863,7.4969
285.9,9,14.82,84.63,738.31,9.18,3.62,12.2,12.1716,40.6276
306.9,68,13.03,85.85,744.78,8.94,7.06,3.74,21.188,33.2895
248.8,25,17.95,75.43,742.0,10.13,46.78,12.15,15.8865,29.0445
263.4,59,16.8,24.8,732.06,9.02,4.11,10.99,11.1657,27.1104
296.6,28,15.89,43.19,733.5,5.46,1.85,6.09,42.8209,14.6657
282.6,37,14.65,27.6,739.56,12.71,42.13,4.81,49.0276,4.4648
284.5,25,10.57,66.75,739.88,11.46,12.37,4.02,1.302,12.3238
301.6,9,11.4,51.05,734.22,7.7,21.11,3.35,30.1579,5.5353
307.3,32,12.15,21.43,743.47,3.05,1.84,3.7,19.0174,0.5948
294.9,64,10.57,20.72,735.8,12.98,19.5,2.6,44.7009,30.1903
274.3,56,14.07,60.05,734.21,10.21,32.19,6.48,18.8089,24.3432
315.3,20,12.36,54.87,736.61,6.85,41.66,7.35,23.0201,12.0483
327.9,60,8.8,59.26,744.71,5.02,54.95,1.33,20.9856,42.6129
316.5,69,10.79,44.35,735.39,12.19,34.53,8.23,18.626,49.0051
345.0,56,8.08,62.73,736.8,9.04,59.55,4.72,7.219,21.0549
288.2,51,11.98,83.77,741.45,1.35,58.58,5.01,25.6868,47.8436
339.5,61,8.73,54.53,737.98,3.79,20.01,6.26,21.829,48.1094
321.4,45,7.14,23.98,734.92,13.79,32.08,4.2,43.9726,35.5413
346.0,54,9.05,41.01,735.26,12.5,12.58,-0.39,40.486,3.5069
332.1,25,9.15,66.26,734.85,12.61,8.14,0.53,27.2128,27.4289
340.4,16,8.31,85.66,734.47,7.86,25.32,1.17,46.143,22.3909
385.9,44,6.49,30.67,742.03,0.63,9.54,-2.86,15.8107,6.9024
359.7,56,5.08,75.43,739.63,11.32,28.92,-1.08,45.4173,2.3503
346.3,41,8.59,50.9,741.86,7.97,59.2,-1.32,28.4459,23.0017
371.3,6,6.16,87.04,732.53,5.79,18.08,-3.41,32.7908,13.8054
377.5,0,1.73,43.18,730.8,3.48,28.54,-3.37,32.2552,13.1566
340.6,12,9.05,61.49,739.33,13.69,38.26,3.45,11.8871,12.1361
330.4,7,8.68,35.73,731.39,8.11,4.74,1.43,3.7499,37.2535
358.9,15,7.07,39.97,729.79,9.36,11.06,3.31,28.12,17.9124
223.6,27,2.88,89.05,737.83,7.39,63.38,-4.46,33.0825,35.7018
211.1,68,4.46,66.3,741.9,2.0,4.58,0.66,48.8484,15.5629
215.8,9,4.81,64.58,742.68,10.0,48.84,2.14,19.3372,32.7324
187.9,28,7.81,31.25,729.26,1.47,63.27,5.8,42.9462,33.3302
208.2,24,4.63,21.77,731.03,1.48,16.37,-2.69,11.8216,34.6269
235.8,13,2.93,26.51,743.54,8.74,49.95,-5.43,14.7247,12.421
124.4,3,9.07,94.78,743.9,6.6,39.86,6.39,42.0468,28.2267
205.6,3,2.39,91.13,732.46,1.42,54.85,-2.15,33.3532,0.646
181.3,1,5.71,58.8,733.0,7.61,22.69,-3.05,38.4283,27.3495
173.8,4,5.24,33.93,741.97,10.09,22.53,0.34,13.7366,41.819
162.8,4,7.91,57.38,735.16,1.91,43.2,3.47,9.1989,1.1773
154.6,4,7.24,31.69,735.62,8.26,47.36,-1.16,18.2181,16.0747
151.6,4,7.53,91.5,742.62,3.23,8.27,4.07,16.9933,22.9066
174.1,4,4.85,73.22,743.56,2.02,43.19,-4.86,2.2359,36.4341
210.5,2,5.35,33.86,744.57,5.64,25.42,-0.88,1.6748,2.2549
193.1,1,2.68,83.51,739.15,4.95,9.91,-3.24,42.7579,30.8952
147.6,3,6.67,77.7,737.32,13.49,16.84,-2.37,16.3274,37.1064
127.0,4,8.86,71.3,733.56,0.07,32.37,4.85,19.5972,25.0705
188.0,0,4.03,64.57,732.38,2.44,55.01,-0.18,1.3055,27.4638
174.7,2,5.02,46.87,736.19,6.07,46.07,-0.37,2.95,8.5512
191.8,2,4.51,36.18,730.2,13.62,52.48,2.4,27.6798,13.5217
136.5,4,9.88,64.18,731.76,6.32,22.21,1.44,16.7354,39.1725
179.2,3,4.89,90.36,734.45,13.44,12.27,-1.91,46.7276,43.3766
155.5,1,6.43,57.18,731.81,0.68,64.2,2.87,33.9528,24.7572
151.8,0,7.88,68.41,742.18,3.64,4.56,3.13,43.4194,12.2129
176.2,2,6.93,93.5,745.83,8.33,20.72,-0.69,3.9375,22.6116
144.9,2,8.25,71.24,731.82,13.67,26.31,3.45,5.8121,16.5541
158.5,1,7.19,50.14,731.81,8.31,25.14,1.87,22.162,2.5119
141.8,2,9.36,25.45,733.06,4.5,1.37,1.63,19.5926,5.8478
149.0,4,9.59,72.98,731.82,3.31,54.23,6.34,47.3597,41.1518
152.2,1,11.2,76.92,736.51,10.37,3.56,5.39,17.0856,42.868
142.1,4,9.37,20.07,744.97,10.88,43.24,2.78,17.1259,23.6498
133.1,2,7.54,40.13,735.06,10.28,54.46,4.18,35.7867,43.6352
117.8,1,11.38,53.33,731.37,13.69,33.7,3.67,5.3713,34.3972
124.5,4,13.14,65.59,730.44,10.2,49.07,8.19,24.2272,46.5
160.0,2,8.96,49.5,742.45,5.22,28.1,4.73,4.2309,5.5396
132.0,0,10.05,89.95,740.81,5.53,54.32,5.86,11.3551,20.0451
149.8,1,9.51,44.13,729.66,0.73,19.29,3.22,8.0762,12.7343
111.1,1,14.06,44.42,739.91,6.92,17.41,6.74,9.5455,0.7827
118.5,1,10.98,72.97,738.72,10.26,2.1,3.33,40.3757,46.773
99.0,0,12.15,37.59,745.11,11.93,7.95,6.19,23.3698,5.4232
110.7,1,13.21,92.51,735.89,4.14,6.58,3.97,47.8406,12.6306
303.1,2,11.37,47.36,742.41,13.4,4.18,3.88,41.4973,15.7158
261.5,4,16.27,87.92,740.03,12.03,5.59,8.41,13.7868,45.1195
241.8,2,17.12,65.5,733.75,3.81,20.31,12.1,16.9619,18.058
231.1,1,18.86,33.06,736.64,0.39,52.05,14.56,45.8271,5.6679
236.6,4,15.78,24.48,737.86,0.84,6.61,8.64,21.4195,29.099
206.3,2,16.19,87.7,733.98,3.54,50.91,13.09,17.4819,4.2097
263.3,34,14.7,94.75,745.77,13.06,18.84,11.71,36.4118,1.492
241.3,37,18.04,31.19,735.71,7.01,24.76,10.65,25.069,8.6741
218.9,21,16.87,58.13,739.89,13.93,38.77,12.89,17.6202,33.4208
247.5,20,17.27,80.34,736.58,2.15,45.69,9.13,4.8486,9.1847
216.5,63,17.11,43.09,740.85,2.07,65.87,11.82,44.4113,27.2274
246.3,17,17.35,42.91,745.18,7.15,13.92,7.96,20.9596,12.0211
235.8,40,16.6,88.45,739.3,5.69,44.53,8.31,36.09,7.4755
285.8,34,19.56,93.42,744.47,2.64,14.38,11.35,8.7049,33.8276
261.1,37,21.99,31.31,730.84,0.06,21.6,19.84,32.9265,10.8514
254.5,48,16.1,85.62,733.67,8.38,7.66,11.7,37.0362,14.1274
240.0,44,19.54,68.26,731.79,3.64,9.77,10.71,5.3857,23.0653
255.3,26,19.37,50.21,742.53,0.02,26.62,11.4,36.0008,35.4542
264.9,44,19.61,30.44,729.58,7.9,62.44,16.13,11.1606,24.0595
240.1,18,20.2,86.48,730.36,1.88,65.91,11.23,23.643,5.4677
273.6,53,23.25,73.16,741.42,12.96,40.82,17.6,24.3252,24.3699
219.3,49,17.33,65.59,745.09,0.02,52.38,8.39,19.463,5.4508
304.5,65,23.7,42.85,735.09,2.94,2.21,21.54,36.1258,13.7105
250.1,8,19.96,52.84,729.76,10.7,29.34,10.82,41.0706,35.2855
138.9,45,22.04,93.35,734.25,4.07,6.25,14.98,21.7812,49.561
185.4,0,23.68,22.06,732.6,3.53,9.83,20.88,14.1589,39.3393
187.1,38,25.32,50.98,730.25,11.94,45.88,15.63,42.5123,30.4301
156.4,22,24.23,26.81,745.91,8.15,47.56,15.53,33.0618,20.6029
98.7,3,17.8,53.42,729.77,1.64,11.13,9.68,49.9943,25.7194
171.1,5,26.28,62.1,745.28,7.17,35.1,20.63,49.8309,32.1695
161.2,42,24.63,76.09,741.9,12.91,50.38,17.06,12.7743,43.8104
171.3,13,25.29,34.62,735.0,5.55,27.62,16.07,12.7841,11.9955
172.6,68,26.1,94.59,740.31,1.65,55.08,20.06,12.8159,44.0052
161.7,56,24.44,83.77,732.82,10.2,4.26,15.64,40.4807,38.2578
141.0,4,23.4,23.0,738.31,2.89,8.31,19.06,27.636,13.243
176.6,13,25.85,40.13,739.04,10.1,5.45,17.54,49.801,18.3431
153.0,49,25.93,37.61,742.92,5.45,65.04,16.47,9.1709,33.6677
201.5,49,27.68,85.37,735.83,1.18,2.34,21.83,46.7002,23.2326
163.7,64,26.22,67.72,737.37,8.49,46.76,21.45,44.2745,3.2613
143.5,51,22.92,53.87,737.44,8.2,44.03,18.93,4.6149,29.0618
199.2,60,25.22,59.97,744.32,9.11,63.3,18.36,20.8508,31.6697
144.7,8,22.9,44.52,745.0,13.77,38.33,19.11,37.7329,25.6892
190.1,33,25.58,83.67,734.36,6.48,6.9,15.65,38.9463,6.0485
135.6,18,25.41,93.81,744.43,13.96,27.59,20.52,23.8803,9.9285
182.6,43,27.33,65.37,745.12,9.48,13.36,21.48,33.8361,8.7589
159.4,10,25.8,67.37,731.61,6.82,40.48,23.61,3.5388,42.6382
147.9,8,23.0,31.79,733.25,3.04,5.29,14.05,10.0,0.2969
114.8,51,21.85,87.95,742.49,5.05,30.28,15.71,24.4111,27.1195
157.9,47,22.96,70.92,735.94,8.85,16.72,17.33,26.3755,47.2813
169.1,35,24.14,31.95,745.14,3.69,16.93,17.95,45.3405,39.3435
127.3,47,20.61,34.16,734.74,5.47,53.16,12.83,11.8852,3.6432
177.3,13,27.0,24.68,741.14,1.24,62.25,24.0,33.6866,17.5616
171.4,16,25.55,85.57,738.25,0.86,14.3,22.09,22.8701,44.621
95.6,36,19.45,44.28,740.53,11.53,42.49,12.78,45.9984,1.4193
141.3,32,21.28,32.47,731.07,5.41,59.42,12.52,8.7165,31.0377
132.5,62,22.46,24.24,744.95,11.81,20.89,16.54,15.9562,43.3916
139.7,2,20.81,24.08,731.65,0.13,2.54,16.3,10.8146,23.0961
159.0,36,22.57,43.42,737.43,5.69,65.06,14.02,1.6273,24.6592
138.4,11,21.4,89.09,740.85,13.55,57.59,18.29,16.8071,12.1322
159.7,38,24.44,94.52,744.19,7.74,48.38,18.77,29.8758,45.1674
143.5,47,21.33,79.93,735.55,13.27,47.65,19.1,27.4762,2.5143
131.1,35,19.39,56.01,730.56,6.63,11.14,15.69,25.8405,35.7983
125.7,45,18.85,54.32,739.35,5.39,51.68,13.6,5.3745,47.6671
135.4,19,21.44,63.93,745.55,0.4,34.26,13.1,47.2539,18.7765
89.1,23,17.55,61.72,744.8,2.53,9.6,10.52,17.3285,38.6948
94.1,57,20.33,21.61,736.07,7.46,57.18,11.94,31.3134,44.2208
130.0,20,15.06,35.89,737.74,1.58,55.65,8.44,13.3414,32.7709
113.2,37,18.08,52.69,730.78,6.77,59.92,13.18,38.735,48.7045
144.4,24,20.83,30.29,731.75,3.16,8.55,12.8,4.8786,32.9191
125.7,51,14.06,34.18,731.75,13.57,49.22,5.11,39.7085,3.6607
133.9,60,14.51,28.24,738.68,11.35,19.46,4.65,7.2056,43.7022
115.3,23,19.94,69.79,736.28,9.97,9.48,9.99,46.2262,35.5238
257.1,2,14.99,84.05,739.36,3.72,47.82,9.82,6.2491,30.2269
305.4,8,13.75,25.9,735.84,7.6,11.85,11.66,20.3203,16.4886
266.0,46,15.24,41.97,732.18,11.31,47.11,10.88,16.6028,33.3317
310.0,45,13.09,57.96,733.62,5.72,32.6,7.25,32.9203,35.4182
274.1,24,16.79,77.64,736.51,1.92,53.11,12.11,21.0803,47.4069
298.5,0,16.61,31.75,729.0,4.08,16.11,8.62,5.44,27.4363
303.3,42,14.19,88.3,745.51,2.27,37.09,5.39,26.4578,12.6111
331.6,61,9.79,48.17,731.85,5.34,64.25,7.77,10.9315,43.0554
312.6,39,12.99,60.85,736.31,12.57,5.67,5.63,46.3384,11.5535
291.8,64,15.21,34.67,737.1,13.58,41.04,7.08,2.5512,24.3364
326.2,49,8.65,22.07,730.65,8.85,15.45,-1.31,12.4998,22.1289
277.2,20,13.72,21.76,734.55,6.95,3.05,5.48,41.6084,10.9636
295.8,36,13.69,92.86,731.38,11.22,7.13,10.08,29.955,44.9983
375.1,1,3.81,50.83,734.31,4.76,59.13,0.15,10.3788,36.0038
322.5,14,8.65,50.97,741.06,6.98,3.69,5.67,20.0475,17.1185
328.8,52,9.25,87.62,740.34,3.61,22.74,5.23,16.3929,39.7596
315.5,15,10.71,26.03,743.63,1.4,28.91,3.86,42.9768,27.3779
284.1,45,12.53,31.2,733.29,10.89,41.43,8.38,33.3599,5.3325
316.1,44,10.58,51.75,734.42,3.41,61.87,2.66,16.7541,24.2225
344.3,60,8.67,71.52,734.26,7.72,43.19,0.45,23.3955,41.4535
388.8,60,4.74,91.86,737.69,5.21,59.78,-4.91,35.219,29.9351
324.9,27,8.33,88.15,744.44,11.89,49.72,1.01,13.942,48.3358
331.4,31,7.22,75.86,742.1,13.6,58.3,-2.41,21.713,33.5124
371.5,40,4.47,75.45,737.0,5.37,41.83,2.36,19.0917,20.155
352.5,33,7.69,43.49,743.19,11.57,25.1,0.03,26.605,48.9455
362.1,11,6.18,85.69,744.75,8.53,15.49,1.39,45.4991,11.6354
360.9,32,7.67,49.37,735.32,8.86,24.21,0.24,37.1776,11.4162
347.3,39,5.91,30.72,737.2,1.13,33.54,1.11,7.8087,39.9291
361.3,67,5.53,36.93,733.26,3.91,52.95,-1.15,10.4719,24.9924
327.4,60,7.3,47.23,743.71,12.39,21.19,-0.29,5.0781,30.8336
215.7,15,7.38,57.08,740.09,10.8,7.55,-0.37,45.493,29.1074
236.1,48,4.41,25.09,731.8,8.72,21.23,2.3,13.2853,16.618
209.7,1,3.98,24.57,734.69,9.6,9.57,0.79,27.0444,36.4943
240.1,47,0.41,59.04,733.1,6.55,23.07,-5.53,33.4905,6.8467
228.7,21,5.74,78.69,743.95,3.97,32.67,-0.05,37.7047,11.9253
213.8,45,5.07,50.23,744.42,1.7,38.9,1.37,24.5627,10.8564
135.9,0,6.52,86.9,740.05,5.06,60.45,3.14,12.7164,48.8519
139.9,0,3.32,28.98,745.15,4.47,21.73,-4.7,15.5127,16.7167
135.2,2,5.7,41.36,742.63,1.55,12.4,-0.07,42.7153,11.8559
140.6,1,6.15,42.25,742.7,2.27,61.51,-1.04,34.8515,42.8934
