Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
01/10/2004;03.00.00;17,8;1174;86;101,2;777;2106;1909;76;1505;883;51,9;44,9;0,1
01/10/2004;04.00.00;2,3;1211;285;10,4;1281;207;1963;116;1717;827;8,1;45,0;0,1
01/10/2004;05.00.00;6,0;1484;207;19,5;1042;420;1589;200;2131;845;8,9;46,7;0,1
01/10/2004;06.00.00;2,2;1175;169;6,2;1070;136;1967;71;1698;931;9,6;76,4;0,115
01/10/2004;07.00.00;7,3;1618;133;27,5;962;590;1557;200;2059;1172;19,0;40,4;0,1
01/10/2004;08.00.00;0,8;1156;180;2,4;1015;172;2021;94;1771;973;21,4;36,9;0,1
01/10/2004;09.00.00;0,9;1067;133;1,4;1092;95;2055;26;1557;735;25,5;47,6;0,1
01/10/2004;10.00.00;1,7;1172;204;7,8;1015;134;1881;83;1962;914;24,5;48,5;0,1
01/10/2004;11.00.00;1,5;1168;307;1,8;1306;206;1837;46;1713;907;25,5;49,6;0,1
01/10/2004;12.00.00;0,9;1058;344;3,2;1268;81;1936;55;1655;872;25,5;47,3;0,1
01/10/2004;13.00.00;0,9;1065;108;0,8;982;58;1977;40;1618;854;23,0;49,5;0,1
01/10/2004;14.00.00;2,5;1180;156;10,0;923;130;2015;62;1819;954;26,8;37,3;0,1
01/10/2004;15.00.00;7,8;1556;156;26,1;999;662;1429;200;2129;1157;24,0;50,9;0,1
01/10/2004;16.00.00;1,5;1191;309;6,9;1385;54;1899;33;1698;768;17,6;42,8;0,1
01/10/2004;17.00.00;12,9;1449;279;77,4;1230;2327;1679;177;2114;1110;55,4;45,9;0,1
01/10/2004;18.00.00;0,7;1169;143;0,9;939;149;2023;64;1690;900;16,2;44,4;0,1
01/10/2004;19.00.00;1,8;1167;310;3,7;1299;115;1843;91;1785;875;12,6;49,1;0,1
01/10/2004;20.00.00;4,6;1457;284;19,0;1272;349;1528;132;1911;986;11,7;56,7;0,1
01/10/2004;21.00.00;4,6;1325;235;19,5;1253;392;1582;170;2075;946;5,9;42,7;0,1
01/10/2004;22.00.00;1,7;1077;310;3,8;1347;181;1631;121;1798;854;9,2;69,2;0,1
01/10/2004;23.00.00;6,4;1556;159;22,4;1070;549;1575;200;2285;1206;3,9;53,3;0,1
02/10/2004;00.00.00;1,3;1071;72;5,7;905;136;1928;67;1535;749;3,9;62,2;0,1
02/10/2004;01.00.00;7,7;1613;359;23,2;1376;586;1688;200;1989;1140;2,4;75,8;0,1
02/10/2004;02.00.00;3,0;1267;202;10,2;1106;299;1843;110;1974;978;9,0;54,2;0,1
02/10/2004;03.00.00;6,5;1552;215;25,1;974;482;1487;181;1967;1124;6,7;64,2;0,1
02/10/2004;04.00.00;3,2;1261;373;13,4;1528;274;1734;130;1907;920;16,7;60,4;0,1
02/10/2004;05.00.00;5,5;1491;140;20,8;978;334;1772;142;1855;970;9,4;46,0;0,114
02/10/2004;06.00.00;0,9;1096;348;3,7;1353;28;1804;2;1575;802;10,4;54,2;0,1
02/10/2004;07.00.00;7,5;1581;193;25,1;1070;614;1403;200;2247;1125;15,0;52,4;0,1
02/10/2004;08.00.00;2,9;1255;115;11,5;1044;254;1827;81;1609;1006;14,8;53,4;0,1
02/10/2004;09.00.00;5,9;1481;340;22,7;1348;537;1410;200;2125;1004;14,0;47,7;0,1
02/10/2004;10.00.00;2,7;1214;267;7,3;1036;142;1951;74;1513;976;22,5;56,4;0,1
02/10/2004;11.00.00;0,6;1010;329;2,7;1237;141;1812;63;1715;805;25,2;51,3;0,1
02/10/2004;12.00.00;1,0;1093;290;5,6;1252;95;1883;22;1527;953;22,1;66,2;0,1
02/10/2004;13.00.00;4,5;1385;258;17,7;1230;360;1598;121;1966;1201;23,1;39,3;0,1
02/10/2004;14.00.00;1,1;1076;269;0,2;1136;72;1819;14;1456;934;23,4;38,3;0,1
02/10/2004;15.00.00;5,9;1443;97;21,3;787;535;1407;200;2158;975;27,1;48,3;0,1
02/10/2004;16.00.00;15,9;1078;128;123,4;1121;2149;2082;28;1526;872;52,7;49,5;0,1
02/10/2004;17.00.00;2,6;1227;78;7,4;927;275;1679;87;1815;963;16,9;41,6;0,1
02/10/2004;18.00.00;3,9;1262;143;15,9;1119;378;1601;142;1965;1050;15,8;51,8;0,1
02/10/2004;19.00.00;12,2;1255;246;129,8;1156;2593;1768;131;1786;807;56,1;51,3;0,1
02/10/2004;20.00.00;7,8;1647;349;28,7;1325;510;1685;200;2101;1045;7,5;52,6;0,1
02/10/2004;21.00.00;2,5;1256;138;8,3;1119;78;1837;10;1604;925;11,9;49,1;0,1
02/10/2004;22.00.00;5,7;1437;366;18,0;1491;437;1630;153;1947;971;4,0;68,1;0,1
02/10/2004;23.00.00;21,7;1525;374;80,5;1353;2623;1504;200;2233;1180;56,2;70,7;0,1
03/10/2004;00.00.00;2,9;1197;266;11,6;1206;150;1925;39;1665;860;0,5;55,9;0,1
03/10/2004;01.00.00;4,1;1393;183;13,3;1077;257;1635;151;1832;1128;7,5;55,3;0,1
03/10/2004;02.00.00;3,4;1273;179;11,0;1062;254;1845;99;1524;936;2,5;64,7;0,1
03/10/2004;03.00.00;5,1;1370;380;19,8;1359;397;1791;166;2119;963;9,7;42,4;0,1
03/10/2004;04.00.00;1,5;1090;68;3,5;887;191;1825;52;1612;974;10,4;55,2;0,1
03/10/2004;05.00.00;1,1;1058;118;6,4;1106;48;2064;24;1650;821;10,9;57,7;0,1
03/10/2004;06.00.00;4,1;1350;87;20,2;1050;368;1543;144;1903;1107;12,8;47,8;0,1
03/10/2004;07.00.00;3,8;1329;85;15,1;880;375;1617;164;1978;1118;18,3;52,3;0,1
03/10/2004;08.00.00;1,2;1135;290;3,6;1439;172;1896;42;1568;848;20,2;46,9;0,1
03/10/2004;09.00.00;4,6;1333;117;18,6;950;368;1643;142;1930;942;22,1;43,8;0,1
03/10/2004;10.00.00;6,1;1428;216;21,5;1008;418;1753;174;2042;1231;25,9;40,4;0,1
03/10/2004;11.00.00;3,8;1300;240;14,9;1171;238;1863;96;1616;915;25,9;56,9;0,1
03/10/2004;12.00.00;4,9;1443;221;19,3;1161;474;1710;177;1844;1184;19,6;35,2;0,1
03/10/2004;13.00.00;14,5;1154;352;76,2;1276;2988;1801;97;1829;975;59,4;47,4;0,1
03/10/2004;14.00.00;7,7;1614;167;27,5;1086;611;1567;200;2035;1153;24,5;37,3;0,1
03/10/2004;15.00.00;5,5;1423;212;21,2;989;448;1727;195;2270;1035;22,9;55,8;0,1
03/10/2004;16.00.00;6,5;1610;280;21,7;1356;567;1452;200;2200;1130;23,6;63,9;0,1
03/10/2004;17.00.00;4,1;1344;131;19,2;985;331;1696;121;1866;1043;18,0;48,4;0,1
03/10/2004;18.00.00;21,0;1233;353;81,3;1277;1603;1890;70;1739;904;57,6;46,0;0,1
03/10/2004;19.00.00;15,2;1412;293;82,2;1269;1692;1731;185;2041;976;48,6;65,1;0,1
03/10/2004;20.00.00;1,6;1141;50;4,4;942;94;2026;35;1605;832;11,4;52,8;0,1
03/10/2004;21.00.00;18,6;1043;134;114,2;1058;2517;1924;17;1659;724;51,3;60,2;0,1
03/10/2004;22.00.00;4,9;1400;245;12,4;1156;392;1747;162;1915;898;3,4;57,7;0,1
03/10/2004;23.00.00;5,2;1411;155;14,9;1062;431;1637;185;1944;1050;10,4;60,9;0,1
04/10/2004;00.00.00;0,6;1037;158;4,9;1186;5;2071;13;1414;817;5,0;50,6;0,1
04/10/2004;01.00.00;1,3;1081;384;4,2;1246;122;1979;59;1704;867;5,5;38,1;0,1
04/10/2004;02.00.00;1,0;1061;287;2,8;1279;80;1904;51;1684;954;7,3;60,6;0,1
04/10/2004;03.00.00;7,1;1539;250;26,5;1258;621;1680;200;2105;1139;9,2;58,4;0,1
04/10/2004;04.00.00;1,7;1161;316;5,5;1347;35;1999;3;1501;833;9,2;51,6;0,1
04/10/2004;05.00.00;1,5;1199;207;4,9;975;190;1858;68;1729;750;15,8;64,0;0,1
04/10/2004;06.00.00;5,6;1474;359;19,8;1460;490;1450;194;2167;1002;14,3;65,8;0,1
04/10/2004;07.00.00;7,5;1698;56;25,7;872;588;1475;200;2072;1078;16,5;58,0;0,1
04/10/2004;08.00.00;4,9;1368;297;17,1;1392;399;1793;186;1916;1039;23,3;61,6;0,1
04/10/2004;09.00.00;5,7;1459;80;21,8;949;439;1625;193;2246;1059;24,2;64,0;0,1
04/10/2004;10.00.00;1,0;1030;170;2,4;1089;23;1926;11;1746;759;21,2;39,4;0,1
04/10/2004;11.00.00;5,8;1422;62;21,8;756;490;1765;200;2177;1046;21,3;48,8;0,1
04/10/2004;12.00.00;2,2;1135;384;5,6;1439;67;1923;14;1528;632;20,4;45,4;0,1
04/10/2004;13.00.00;6,8;1506;284;24,1;1056;549;1693;200;1969;1192;21,6;55,3;0,1
04/10/2004;14.00.00;2,2;1134;230;8,0;1338;192;1787;41;1652;858;23,4;40,3;0,1
04/10/2004;15.00.00;0,9;1018;63;5,9;791;117;1954;48;1576;890;22,9;48,4;0,1
04/10/2004;16.00.00;6,8;1639;343;22,7;1394;560;1413;200;2065;1183;23,0;52,0;0,1
04/10/2004;17.00.00;2,0;1108;312;2,8;1212;211;1825;116;1713;1010;19,5;46,0;0,1
04/10/2004;18.00.00;1,4;1062;302;5,4;1254;35;1975;7;1356;808;17,6;46,9;0,1
04/10/2004;19.00.00;6,7;1473;183;26,5;942;559;1597;200;2058;1191;8,0;53,1;0,1
04/10/2004;20.00.00;2,9;1227;142;10,1;1029;209;1539;92;1930;919;11,0;54,9;0,1
04/10/2004;21.00.00;7,6;1649;264;26,7;1270;558;1574;200;2206;1007;2,1;55,4;0,1
04/10/2004;22.00.00;3,7;1256;305;10,3;1206;303;1804;129;1781;859;-1,4;62,4;0,1
04/10/2004;23.00.00;4,5;1349;390;14,3;1398;381;1889;142;1712;1058;0,1;67,2;0,1
05/10/2004;00.00.00;1,6;1061;131;2,7;1038;142;1861;17;1374;1068;5,5;56,9;0,1
05/10/2004;01.00.00;3,8;1326;71;15,4;851;385;1708;142;1784;947;9,5;53,5;0,1
05/10/2004;02.00.00;4,1;1324;93;13,3;1081;241;1820;96;1898;895;6,0;44,8;0,1
05/10/2004;03.00.00;20,2;1553;65;117,2;844;2173;1498;200;2057;1151;53,9;56,9;0,1
05/10/2004;04.00.00;4,4;1321;147;19,9;908;401;1622;138;2130;1038;6,6;68,9;0,1
05/10/2004;05.00.00;5,8;1521;249;23,2;1235;497;1582;176;1933;1246;11,7;66,9;0,1
05/10/2004;06.00.00;0,7;1106;99;0,4;1037;23;2019;2;1477;768;22,0;51,4;0,1
05/10/2004;07.00.00;5,6;1381;161;18,6;1116;525;1546;182;1949;1074;17,9;56,6;0,1
05/10/2004;08.00.00;6,1;1468;338;22,3;1350;509;1664;192;2041;1130;14,6;48,4;0,1
05/10/2004;09.00.00;6,0;1472;219;18,0;1276;395;1729;168;1990;1126;18,5;45,5;0,1
05/10/2004;10.00.00;7,2;1532;316;22,5;1197;501;1559;200;2252;1058;27,3;45,8;0,1
05/10/2004;11.00.00;4,3;1439;336;13,4;1243;370;1772;155;2011;1162;24,4;42,1;0,1
05/10/2004;12.00.00;5,0;1400;202;18,1;1170;366;1555;116;1828;938;23,0;51,6;0,1
05/10/2004;13.00.00;3,9;1316;259;15,4;1239;268;1680;109;1729;821;30,2;52,5;0,1
05/10/2004;14.00.00;4,8;1312;287;18,0;1218;385;1605;161;2006;1045;22,0;48,8;0,1
05/10/2004;15.00.00;8,0;1777;369;28,6;1329;633;1507;200;2222;1150;23,6;47,9;0,1
05/10/2004;16.00.00;5,8;1443;187;17,7;1127;481;1624;173;1845;1147;16,0;57,5;0,1
05/10/2004;17.00.00;7,8;1602;219;26,0;1108;638;1469;200;2141;1100;19,0;44,4;0,1
05/10/2004;18.00.00;0,9;1087;332;4,2;1216;5;1810;41;1493;799;13,0;53,0;0,1
05/10/2004;19.00.00;1,6;1142;314;2,8;1258;69;1737;65;1637;777;15,1;59,9;0,1
05/10/2004;20.00.00;3,2;1313;89;11,8;769;272;1867;118;1900;1164;6,4;51,8;0,1
05/10/2004;21.00.00;1,2;1100;388;3,3;1570;76;1986;49;1481;781;7,3;61,0;0,1
05/10/2004;22.00.00;3,8;1306;361;12,9;1362;246;1740;72;1725;1015;4,2;50,7;0,1
05/10/2004;23.00.00;6,4;1460;255;24,7;1230;574;1519;200;2024;1159;0,5;59,3;0,1
06/10/2004;00.00.00;4,6;1436;133;12,8;927;349;1535;125;1966;958;3,1;56,5;0,1
06/10/2004;01.00.00;7,2;1526;297;26,5;1308;477;1517;200;2069;874;5,0;56,7;0,1
06/10/2004;02.00.00;6,3;1530;116;22,7;918;499;1736;200;2273;1112;5,1;60,3;0,1
06/10/2004;03.00.00;4,1;1325;54;11,1;1019;260;1678;91;1779;882;11,3;51,1;0,1
06/10/2004;04.00.00;7,3;1568;172;24,9;998;577;1663;200;1991;1087;8,3;52,8;0,1
06/10/2004;05.00.00;5,7;1460;324;20,0;1356;413;1596;145;2076;1189;13,1;47,5;0,1
06/10/2004;06.00.00;3,5;1338;382;13,9;1315;331;1837;120;1826;988;16,7;53,5;0,1
06/10/2004;07.00.00;0,7;1096;381;0,5;1522;45;1947;37;1554;949;21,6;43,7;0,1
06/10/2004;08.00.00;4,9;1396;285;16,1;1166;372;1726;155;1913;1095;28,0;38,1;0,1
06/10/2004;09.00.00;5,5;1452;72;17,1;883;359;1761;161;1800;1156;21,3;31,6;0,1
06/10/2004;10.00.00;19,9;1356;53;78,9;863;2265;1606;156;1909;987;51,1;45,5;0,1
06/10/2004;11.00.00;4,6;1334;170;18,4;1062;348;1712;136;1983;1020;23,8;48,0;0,1
06/10/2004;12.00.00;7,4;1633;389;25,7;1205;715;1349;200;2087;1285;20,8;60,8;0,1
06/10/2004;13.00.00;6,5;1530;59;21,4;924;495;1601;200;1933;1021;27,2;45,9;0,1
06/10/2004;14.00.00;19,9;1355;175;90,3;1158;2888;1692;155;2058;969;55,3;47,9;0,1
06/10/2004;15.00.00;3,5;1286;230;14,9;1006;256;1782;107;1539;838;17,6;57,5;0,1
06/10/2004;16.00.00;1,0;998;248;6,2;1293;37;1969;5;1479;787;20,3;62,8;0,1
06/10/2004;17.00.00;3,8;1287;328;12,3;1228;328;1789;135;1947;824;20,1;49,8;0,1
06/10/2004;18.00.00;5,2;1406;90;20,2;918;399;1655;131;1913;1080;10,9;55,0;0,1
06/10/2004;19.00.00;1,7;1178;91;4,1;1055;243;1861;133;2076;1081;12,1;40,8;0,1
06/10/2004;20.00.00;4,9;1360;182;20,3;1146;360;1724;158;1925;1102;7,8;57,2;0,1
06/10/2004;21.00.00;4,4;1387;384;13,3;1212;364;1486;143;1749;945;9,0;54,1;0,1
06/10/2004;22.00.00;2,1;1196;229;6,1;1079;150;1780;69;1758;973;8,3;59,5;0,1
06/10/2004;23.00.00;6,7;1550;243;24,9;1189;530;1516;200;2133;1149;3,7;59,8;0,1
07/10/2004;00.00.00;2,8;1266;129;12,0;919;200;1785;77;1698;990;9,3;53,1;0,1
07/10/2004;01.00.00;5,7;1491;129;17,1;1038;520;1533;200;2073;1175;4,1;57,9;0,1
07/10/2004;02.00.00;8,0;1686;194;29,4;1209;681;1513;200;2081;1128;2,9;54,8;0,1
07/10/2004;03.00.00;7,2;1598;221;25,3;1224;620;1659;200;2004;1178;5,0;59,2;0,1
07/10/2004;04.00.00;3,8;1305;377;17,3;1509;259;1673;84;1833;905;14,3;44,6;0,1
07/10/2004;05.00.00;0,9;1060;61;1,6;862;47;1894;15;1598;924;13,2;52,3;0,1
07/10/2004;06.00.00;2,7;1271;104;10,8;910;315;1821;126;1974;1033;14,5;67,5;0,1
07/10/2004;07.00.00;3,5;1326;187;9,2;1295;278;1773;87;1671;959;15,1;32,1;0,1
07/10/2004;08.00.00;5,9;1409;129;22,3;1011;612;1533;200;2223;1257;14,6;56,2;0,1
07/10/2004;09.00.00;5,3;1443;177;19,5;973;544;1719;199;2072;1114;20,1;50,7;0,1
07/10/2004;10.00.00;7,5;1605;199;26,1;1053;623;1526;200;2175;1128;22,2;57,2;0,1
07/10/2004;11.00.00;5,7;1462;276;19,9;1200;394;1604;158;2012;1131;19,2;53,2;0,1
07/10/2004;12.00.00;2,8;1238;282;8,6;1124;272;1698;111;1897;1035;22,0;51,4;0,1
07/10/2004;13.00.00;7,8;1614;293;30,2;1428;574;1630;200;2133;1235;17,2;47,1;0,1
07/10/2004;14.00.00;3,1;1171;257;10,3;1162;239;1850;88;1579;837;26,3;36,4;0,1
07/10/2004;15.00.00;5,7;1541;132;23,2;1055;453;1706;185;2046;1231;22,4;59,1;0,1
07/10/2004;16.00.00;15,7;1551;92;126,2;1099;2548;1731;200;2060;1195;52,0;50,4;0,1
07/10/2004;17.00.00;4,4;1373;358;14,4;1344;258;1596;135;1915;935;16,5;22,8;0,1
07/10/2004;18.00.00;1,4;1167;382;5,4;1385;62;1981;21;1451;1008;13,7;51,2;0,1
07/10/2004;19.00.00;7,5;1640;160;24,5;1034;556;1639;200;2226;960;14,8;48,2;0,1
07/10/2004;20.00.00;1,2;1046;266;8,2;1171;24;1997;10;1508;858;11,9;58,2;0,1
07/10/2004;21.00.00;5,7;1385;65;21,1;970;498;1640;194;2155;1070;4,6;57,4;0,1
07/10/2004;22.00.00;1,1;1066;73;6,5;818;60;2073;9;1468;910;10,9;57,4;0,1
07/10/2004;23.00.00;1,2;1137;272;4,5;1105;166;1792;75;1717;916;7,4;69,9;0,1
08/10/2004;00.00.00;6,1;1484;211;22,4;1035;453;1687;186;2144;1149;6,6;57,1;0,1
08/10/2004;01.00.00;2,9;1189;110;13,2;980;159;1961;73;1686;790;5,5;56,1;0,1
08/10/2004;02.00.00;1,2;1072;381;4,6;1261;31;2157;2;1283;725;2,3;58,1;0,104
08/10/2004;03.00.00;0,7;1073;77;3,3;972;68;2128;57;1682;724;7,2;62,5;0,1
08/10/2004;04.00.00;2,7;1229;103;7,8;961;363;1707;166;1958;952;5,3;59,9;0,1
08/10/2004;05.00.00;7,8;1553;323;28,3;1318;633;1403;200;2227;1150;12,8;64,5;0,1
08/10/2004;06.00.00;5,2;1372;88;20,3;858;445;1748;182;2047;1063;15,8;64,4;0,1
08/10/2004;07.00.00;2,0;1138;66;8,3;965;181;1860;66;1777;978;18,8;36,1;0,1
08/10/2004;08.00.00;4,2;1257;235;14,1;1188;280;1753;129;1949;1005;18,0;51,4;0,1
08/10/2004;09.00.00;7,9;1631;389;30,9;1344;624;1510;200;2024;1112;23,7;33,4;0,1
08/10/2004;10.00.00;7,4;1556;145;26,7;918;580;1667;200;2344;1142;19,5;45,0;0,1
08/10/2004;11.00.00;3,8;1400;119;12,6;901;254;1948;125;1808;865;24,4;57,3;0,1
08/10/2004;12.00.00;3,0;1250;132;9,4;949;248;1800;100;1700;959;25,0;44,8;0,1
08/10/2004;13.00.00;4,1;1471;360;12,0;1248;336;1789;143;1747;941;26,8;44,1;0,1
08/10/2004;14.00.00;5,3;1419;294;22,5;1156;449;1635;193;2013;1036;28,0;51,2;0,1
08/10/2004;15.00.00;0,6;964;280;1,0;1273;101;1967;67;1696;934;24,5;41,6;0,1
08/10/2004;16.00.00;5,7;1429;237;21,4;1083;476;1499;139;1884;1206;18,7;62,8;0,1
08/10/2004;17.00.00;5,6;1501;116;22,5;963;510;1518;173;2072;1083;24,4;57,7;0,1
08/10/2004;18.00.00;2,8;1294;283;11,7;1187;216;1982;78;1785;885;14,2;42,1;0,1
08/10/2004;19.00.00;7,6;1575;210;27,0;1177;540;1540;200;1954;1005;16,8;52,2;0,1
08/10/2004;20.00.00;3,0;1256;314;10,7;1251;250;1918;79;1786;1058;8,8;56,4;0,1
08/10/2004;21.00.00;3,5;1343;127;10,0;939;275;1786;69;1645;900;3,1;68,5;0,1
08/10/2004;22.00.00;1,3;1120;235;3,2;1145;106;1928;44;1707;889;0,2;71,4;0,115
08/10/2004;23.00.00;5,4;1556;179;18,0;1045;444;1762;152;2028;1115;6,0;52,4;0,1
09/10/2004;00.00.00;5,7;1487;342;19,5;1240;555;1490;200;2049;1190;5,1;63,6;0,1
09/10/2004;01.00.00;5,6;1427;67;23,4;1062;493;1634;200;1966;1090;2,0;61,3;0,1
09/10/2004;02.00.00;6,6;1469;327;26,3;1435;547;1729;200;2025;1272;9,6;51,7;0,1
09/10/2004;03.00.00;4,8;1332;145;15,4;967;375;1624;131;1879;1097;10,5;44,8;0,1
09/10/2004;04.00.00;5,9;1449;58;21,0;907;461;1648;159;1925;1213;9,9;51,0;0,1
09/10/2004;05.00.00;6,8;1550;288;20,2;1217;582;1594;200;2169;1012;16,4;55,0;0,1
09/10/2004;06.00.00;3,2;1259;345;10,5;1299;299;1604;147;1886;1054;15,0;54,7;0,1
09/10/2004;07.00.00;0,6;1021;145;3,8;895;5;1863;28;1532;886;16,7;44,0;0,1
09/10/2004;08.00.00;3,0;1185;282;7,2;1151;270;1845;102;1907;934;17,8;42,0;0,1
09/10/2004;09.00.00;4,5;1340;126;17,0;887;432;1501;195;2174;976;24,8;51,7;0,1
09/10/2004;10.00.00;7,5;1708;252;26,1;1141;634;1460;200;2279;1313;25,5;28,6;0,1
09/10/2004;11.00.00;1,3;1108;383;5,6;1473;161;1917;69;1740;860;20,6;45,9;0,1
09/10/2004;12.00.00;3,5;1274;56;14,7;755;264;1852;110;1786;986;25,7;57,1;0,1
09/10/2004;13.00.00;5,2;1438;60;18,6;936;409;1724;147;1843;1086;27,4;55,4;0,1
09/10/2004;14.00.00;1,8;1179;70;4,8;935;171;1897;57;1677;983;22,7;46,7;0,1
09/10/2004;15.00.00;1,0;1026;384;2,8;1519;41;2033;20;1654;880;22,3;39,6;0,1
09/10/2004;16.00.00;5,1;1392;182;16,8;1115;431;1645;192;2098;1013;17,6;47,7;0,1
09/10/2004;17.00.00;5,5;1429;263;20,6;1257;425;1696;168;1887;997;17,2;51,4;0,1
09/10/2004;18.00.00;6,0;1485;133;22,2;949;416;1619;144;1966;993;15,8;50,5;0,1
09/10/2004;19.00.00;5,1;1382;397;14,7;1296;471;1794;200;2111;997;3,8;56,6;0,1
09/10/2004;20.00.00;5,5;1448;259;22,7;1332;505;1824;198;2080;1212;10,0;69,2;0,1
09/10/2004;21.00.00;6,2;1488;338;29,2;1244;523;1534;199;1884;997;12,1;58,6;0,1
09/10/2004;22.00.00;4,1;1363;255;18,2;1208;390;1691;174;2205;1243;8,4;53,1;0,1
09/10/2004;23.00.00;5,7;1570;197;19,1;1121;439;1535;177;1981;1076;5,9;53,3;0,1
10/10/2004;00.00.00;4,0;1392;334;17,4;1275;289;1879;117;1821;1162;4,0;64,8;0,1
10/10/2004;01.00.00;1,0;1060;198;2,7;986;74;1805;48;1567;932;4,6;62,6;0,1
10/10/2004;02.00.00;5,9;1506;222;19,1;1121;557;1582;200;2181;1336;6,0;54,3;0,1
10/10/2004;03.00.00;5,1;1418;129;16,3;1140;320;1769;137;1929;963;12,0;59,8;0,1
10/10/2004;04.00.00;4,4;1307;375;19,4;1443;486;1686;195;2243;1075;12,7;48,4;0,1
10/10/2004;05.00.00;4,5;1268;234;12,6;1296;365;1706;152;1844;1045;10,5;56,1;0,1
10/10/2004;06.00.00;2,5;1201;185;10,6;1075;225;1831;94;1906;945;12,3;55,2;0,1
10/10/2004;07.00.00;13,4;1494;337;72,3;1313;1927;1599;200;1909;1228;59,2;29,5;0,1
10/10/2004;08.00.00;5,2;1434;385;15,3;1374;415;1665;144;1797;1144;19,1;58,8;0,1
10/10/2004;09.00.00;21,4;1013;230;117,9;1077;2871;2089;39;1660;882;48,1;44,0;0,1
10/10/2004;10.00.00;3,7;1377;212;10,6;1105;311;1908;147;1867;1097;27,5;52,8;0,1
10/10/2004;11.00.00;7,8;1549;223;26,4;1132;585;1572;200;1940;1104;25,0;47,1;0,1
10/10/2004;12.00.00;5,1;1371;178;20,9;1182;442;1644;200;2098;1115;22,4;50,0;0,1
10/10/2004;13.00.00;5,5;1430;122;17,4;967;339;1804;101;1794;961;23,5;50,9;0,1
10/10/2004;14.00.00;7,0;1463;166;27,5;1128;493;1643;200;2085;1092;28,6;45,2;0,1
10/10/2004;15.00.00;4,9;1445;100;19,0;829;458;1533;197;2021;960;24,2;39,9;0,1
10/10/2004;16.00.00;5,7;1455;136;19,7;1052;421;1551;178;1917;852;19,9;60,9;0,1
10/10/2004;17.00.00;2,7;1213;92;6,3;935;275;1603;93;1784;975;15,7;58,2;0,1
10/10/2004;18.00.00;3,2;1193;214;10,0;1145;254;1787;125;1656;955;13,5;73,7;0,1
10/10/2004;19.00.00;6,0;1473;223;19,3;1104;451;1590;171;1819;1187;12,2;47,3;0,1
10/10/2004;20.00.00;1,5;1086;148;4,6;1128;208;1701;111;1689;894;11,5;42,2;0,1
10/10/2004;21.00.00;3,7;1309;399;11,5;1440;325;1737;91;1662;965;6,6;61,4;0,1
10/10/2004;22.00.00;13,7;1405;358;124,6;1339;2894;1817;164;2025;989;56,3;39,5;0,1
10/10/2004;23.00.00;2,4;1114;347;8,5;1225;54;1961;54;1687;891;6,6;52,6;0,1
11/10/2004;00.00.00;3,2;1285;203;12,7;1207;341;1794;134;1952;1056;5,9;69,2;0,1
11/10/2004;01.00.00;6,7;1496;105;26,4;979;524;1515;200;1974;1159;2,0;71,7;0,1
11/10/2004;02.00.00;7,1;1543;156;23,0;1058;556;1553;200;2030;1113;5,9;75,6;0,1
11/10/2004;03.00.00;0,5;1014;93;0,6;942;24;1903;43;1532;812;9,2;64,2;0,1
11/10/2004;04.00.00;3,8;1314;312;11,2;1227;252;1658;103;1899;873;5,4;59,2;0,1
11/10/2004;05.00.00;1,0;1062;265;4,9;1207;106;1825;48;1690;843;8,5;53,2;0,1
11/10/2004;06.00.00;1,0;1058;338;6,6;1305;13;2033;19;1700;629;15,8;46,8;0,1
11/10/2004;07.00.00;5,5;1478;51;22,4;714;463;1669;200;2166;1228;22,6;43,7;0,1
11/10/2004;08.00.00;1,5;1104;101;4,6;989;82;2124;52;1564;813;21,7;37,4;0,1
11/10/2004;09.00.00;2,3;1141;375;7,0;1323;279;1873;138;1908;1045;22,3;58,2;0,1
11/10/2004;10.00.00;6,5;1511;99;18,1;919;463;1693;159;2016;1182;21,7;35,6;0,1
11/10/2004;11.00.00;0,7;1080;65;3,2;915;22;1726;22;1670;770;21,3;53,3;0,1
11/10/2004;12.00.00;7,9;1757;311;25,5;1180;671;1560;200;2198;1221;26,7;42,6;0,1
11/10/2004;13.00.00;3,1;1166;75;9,4;805;337;1888;182;1960;1006;23,6;42,2;0,1
11/10/2004;14.00.00;2,5;1121;177;8,2;1056;161;1763;45;1646;910;22,1;47,7;0,1
11/10/2004;15.00.00;2,0;1103;278;10,5;1316;110;1908;48;1597;885;22,8;46,8;0,1
11/10/2004;16.00.00;7,8;1686;150;29,9;1018;680;1305;200;1977;1149;21,4;26,4;0,1
11/10/2004;17.00.00;6,5;1554;256;21,5;1147;558;1478;200;2210;1154;16,2;59,4;0,1
11/10/2004;18.00.00;6,7;1552;350;19,4;1315;538;1716;200;2269;1099;14,1;50,1;0,1
11/10/2004;19.00.00;5,3;1452;238;14,3;1010;425;1423;200;2121;991;13,2;65,3;0,1
11/10/2004;20.00.00;3,7;1247;296;15,6;1228;225;1650;90;1805;915;10,8;55,5;0,1
11/10/2004;21.00.00;3,2;1249;74;12,2;921;333;1623;104;1751;1172;6,6;54,1;0,1
11/10/2004;22.00.00;2,1;1144;379;6,1;1315;217;1885;83;1743;992;5,7;53,0;0,1
